"date","gdp","p_gdp","c_priv","p_c_priv","c_gov","p_c_gov","gfcf_equip","p_gfcf_equip","gfcf_constr","p_gfcf_constr","gfcf_other","p_gfcf_other","x","p_x","m","p_m","inv","cpi","cpi_core","ppi","ppi_core","ppi_constr","ppi_agri","prod_ind","prod_constr","ord","ord_constr","to","to_retail","to_constr","emp","h_ind","h_constr","w","cdax","neer19","neer38","i1y","i5y","i10y","comm_en","comm_exen","survey_indu","survey_serv","survey_cons","survey_reta","survey_buil","survey_eei"
1996-03-01,-0.674594761749389,-0.0714038252012187,0.304513557766703,-0.00804135721388901,0.304513557766703,0.779696905790687,0.304502519050367,-0.211435969755064,-8.70979443347498,-0.285029232818962,3.13176384885588,-0.010261914063419,1.76704208417371,-0.322337605164244,1.13793089615057,0.106804204511279,0.5,1.31137799904634,1.50747815270706,-1.09067202511345,0.373578291494817,0.696866931609344,-3.64696797813914,0.192641169188062,0.192641169188062,0.344382604676005,-4.87770132827333,0.248036505833192,-1.0613698308794,-17.0630596993626,-0.212904450875221,-1.1946614479636,-20.2034764477965,0.112997137965882,8.16838764506983,-0.422383167439444,0.00511516800880667,-0.456666666666667,-0.0233333333333343,-0.0100000000000007,7.39366659434528,-1.26650769432667,-19.7333333333333,35.2666666666667,-14.9,-24.3,-53.2666666666667,NaN
1996-06-01,1.55246718326443,-0.140648690455627,0.660211283853384,0.179944000744369,0.660211283853384,-0.186120129854056,3.58349163072123,-0.469686951860826,10.6803479901575,-0.446543010861991,2.90396098100908,-1.49548699283519,0.252019998485327,-0.0161605312070686,-0.0143235694579761,0.67130293830822,-0.8,1.51705149696181,1.67543186120472,-1.43102953129423,-0.169635324817829,-0.297471711674284,-1.21781364548269,0.7286705299601,0.7286705299601,2.67134816232647,-3.885623939964,1.27181201454517,0.598406041005187,14.9311825095012,0.124249342967392,-1.57439205585255,18.6465098507333,-0.181840571054668,1.16934441557377,-1.28936663984907,-0.559595739408324,0.0833333333333335,0.166666666666667,0.18,8.43165837405829,2.8790263793559,-22.8,33.4666666666667,-18.2,-23.5,-48.1,NaN
1996-09-01,0.457816365364217,0.182400218758304,0.215517324798341,0.165379707644448,0.215517324798341,0.0438612101911768,-0.476058025933378,-0.369102453056166,-0.796742275374102,-0.0844569028390475,0.925184659400118,0.00289624804714986,2.26899875432817,-0.38475977614155,0.813186591112903,-0.526550780387768,-0.2,1.37205318629071,1.46089554688251,-1.43151728807641,-0.542558129848221,-0.495786836078689,2.78763695282549,0.761328382314075,0.761328382314075,-0.419287826003604,1.67975479767775,0.447428039492111,0.396957186817633,2.45261621745443,-0.242725750404406,-0.877712822735102,-1.29486776930495,0.309422903488714,0.999687482466946,1.35841577689996,2.00560609267877,-0.0766666666666667,-0.126666666666666,-0.156666666666666,5.96005561867447,-6.94352514985897,-20.7666666666667,36.0666666666667,-19.0666666666667,-18.5666666666667,-50.7666666666667,NaN
1996-12-01,0.390752695173014,0.239070796493783,0.0968314670313068,0.249839925832087,0.0968314670313068,0.341842106699841,2.31681306617023,0.0200218495284086,-1.80424607542696,-0.235040280887104,0.233610852336637,0.227219456282769,4.4445469562052,0.0590597563442501,3.47678997887519,1.02670325204374,0.2,1.5417264027327,1.24784981412602,-0.916970255985254,-0.338524358493334,-0.695482187336961,-2.27028135983364,0.454030291878301,0.454030291878301,0.96174690709485,-0.0282366230875051,1.33039656263627,-1.12883004776877,-0.522545087289876,-0.296806581419248,-0.949723342819889,-3.63669215677404,0.0735312173134521,6.67309408621736,-1.31678057362317,-0.699398586301748,-0.11,-0.453333333333334,-0.413333333333334,12.6636899030749,-2.97524050521556,-18.1,36.4,-18.6,-18.2,-53.0333333333333,NaN
1997-03-01,-0.347260251299436,0.0624289003136038,0.557642195724971,0.568916003118447,0.557642195724971,-0.298414680391581,0.642473674650904,-0.258255675758115,-5.18179321977197,0.559973502131662,1.87812512680865,0.843131225679854,1.27933514599093,0.505412478977185,2.57397033296331,1.39906309888876,0.2,1.84899738208834,1.51936624437607,0.683062765109178,-0.101746659617077,-0.696866931609332,-2.11749971364586,0.301545648774378,0.301545648774378,2.10013895343879,-3.44762671342991,0.678509887041953,-0.502093105009957,-6.89216324550244,-0.151711242342089,-1.09841512713878,-11.1526346873869,-0.378035160669338,13.556674405225,-3.54869730192829,-3.51701788281335,0.0200000000000005,-0.17,-0.183333333333333,-2.40768294115211,13.0178198600434,-13,35.1333333333333,-17.2,-19.4,-47.9666666666667,NaN
1997-06-01,1.21017144113725,-0.144643575129525,0.5439143148629,-0.069571036504367,0.5439143148629,-0.483531935977542,0.462208544458773,-0.34428400249122,3.11966486981147,-0.353304652382238,0.285836981808295,-0.0623732016666625,3.5449469125661,0.357949006592153,1.06426440208043,0.598230085637139,-0.3,1.49438054621804,1.37506463614983,1.12609959825446,0.440454718505809,-0.797611407000876,0.313676543268932,1.27152049670923,1.27152049670923,2.85217164386036,-4.5448778253394,1.73505929885952,0.568848781721325,3.23993494503639,0.130901753139947,-1.55173834135842,6.37882446987104,-0.127971666822348,9.37880268194091,-2.25460197737576,-1.89857478095405,0,0.0666666666666664,0.0666666666666664,-9.96712857133373,7.65348113176799,-9.3,37.7333333333333,-17.6666666666667,-21.9666666666667,-48.9666666666667,NaN
1997-09-01,0.332386517352348,0.165993219475872,-1.06930018000335,1.0477878641196,-1.06930018000335,-0.580615097018877,1.2668633046051,-0.0660874183772922,0.332031555039675,-0.00965861305522622,3.71217074867809,-0.635004882002736,4.2740996384979,0.401448909241103,2.43149233660038,1.1330842967223,0.3,2.17737995495605,2.05065285624855,1.63435711421568,1.01489369086126,-0.798407434822053,-0.0937646575963503,0.851068966790861,0.851068966790861,1.33754944503286,-0.490648025085912,2.39486146163545,-2.15859983392123,-2.75415201854814,0.139637855629356,0.536335458046408,-0.553571488401702,-0.00985076097923833,12.0878736521951,-3.47587863882265,-2.47494528427888,0.253333333333333,0.0233333333333334,-0.303333333333334,4.78739936976525,-1.58807634562507,-4.46666666666667,36.3333333333333,-17.9666666666667,-25.2666666666667,-49.5333333333333,NaN
1997-12-01,0.789000787805919,0.0725914360537789,0.792380203275173,0.0894062074825585,0.792380203275173,0.555283231931393,3.26731737615596,-0.143406669303763,-0.950195717493811,-0.215243177728689,2.80677363343529,-0.665364183053634,2.06425044113317,0.0604598667762817,1.47429117316814,-0.180251187160026,0.3,1.99662398619897,2.18066562661921,1.15333707209334,0.94499522005001,-0.800805080334269,4.11841540296072,1.78934845286019,1.78934845286019,1.04957231720141,1.10059197157055,1.47757944878775,1.32093368601988,-1.27529635849977,-0.0593965329888124,0.62156703648731,-2.00430511989312,0.667650982777781,-4.94736378150089,3.05823939472308,4.97994892178584,0.42,0.13,-0.146666666666666,-0.828352642664387,-5.36749567220378,-2.53333333333333,37.2,-14.2,-23.8666666666667,-49.7333333333333,NaN
1998-03-01,0.993350659932331,-0.0512351336244191,0.637892871077164,-0.403584328776466,0.637892871077164,-0.416698504636982,3.68998606335538,-0.715479070288852,1.86246912512774,-0.103366232023277,2.9640581286294,0.778582423282327,1.57251397595431,-0.373260796523787,4.07710896868302,-0.812780356844127,0.3,1.16839817157507,1.56412573332464,0.779797136776866,1.14711109403769,-0.903167203034771,3.25387557867738,1.61554402222852,1.61554402222852,2.63323743442365,0.75723517974511,1.08473104000202,1.07096070463755,5.90099955178257,0.22848335632401,-0.470727553532783,-3.37885687556884,0.283383196436111,15.850604840115,-1.14966363591888,0.405974289271116,-0.243333333333334,-0.46,-0.53,-20.891986577131,-0.9483475118008,0.3,39.7666666666667,-11.3666666666667,-21.4333333333333,-50.1666666666667,NaN
1998-06-01,-0.453180941054465,0.573639514813308,-0.0848176471543945,0.279656258484399,-0.0848176471543945,0.0297108555313877,2.21146822006474,-0.554496995019314,-2.8217802450417,0.261692276709913,4.35596766681713,-1.34066384974839,2.47996337747224,-0.458978821442424,2.24701408548212,-1.1207425476373,-0.4,1.37035374972618,1.69266058855488,0.135639220524476,0.606675268223736,0,-4.45087069362043,0.142348778485393,0.142348778485393,-0.30177314489379,-0.78764418104378,1.03627870355467,-0.835706017074299,-11.424443638006,0.608712948639589,0.075334505126893,-1.05413521202596,0.980733209160285,12.9536650614103,1.29885160534295,1.61284226344766,0.116666666666667,0.04,-0.0200000000000005,-5.2612951468274,-5.78076303764588,-0.3,45.5,-10.4333333333333,-21.0333333333333,-44.3,NaN
1998-09-01,0.242654547508236,0.0202166034873567,0.687069982577687,0.158720229997933,0.687069982577687,-0.146047349248083,2.28312145729695,-0.785767278280687,-0.268670244702029,-0.142480733305121,3.04741197632303,-0.312866587270158,-0.895795778209933,-0.50607987983519,0.583647657631613,-1.72482343576035,0.1,0.715383735661877,1.07672641846156,-0.677738954759627,0.0672947535490095,0,-5.2314189900301,0.390417532293372,0.390417532293372,-1.25453080429341,2.84834126046379,-0.702016553885664,0.735789272708482,1.4128861559978,0.643089033029055,-0.167122743008718,-0.461646977647673,0.765254606851674,-9.17139463096949,2.13737205907837,3.51962852970348,-0.28,-0.603333333333333,-0.626666666666667,-9.30318647712127,-7.67272746253039,-4.03333333333333,46.6,-6.73333333333333,-18.0333333333333,-39.6333333333333,NaN
1998-12-01,-0.0737890720246166,0.240526945909219,0.974901583777806,0.0480627353014451,0.974901583777806,-0.0140633845488445,2.29053697596121,-0.76298554556676,-2.40003452877927,-0.0354486519093489,0.780456624069464,-0.973320714710026,-1.20701525731537,-0.850036311745606,-0.130726740347443,-2.00093985997187,-0.2,0.509945011234926,0.905894468875175,-1.73503246766755,-0.606470861556687,0,-7.80789842374695,-1.35522758921049,-1.35522758921049,-3.02935786270506,-1.21934596253694,-0.893860700081113,0.730414933909085,-2.81102198210215,0.470149357013397,-0.348249251358419,-4.53105779575284,0.797501898770202,-3.45611583761354,2.59851016673259,4.23084662096115,-0.306666666666667,-0.383333333333333,-0.256666666666666,-14.5840988451541,-8.06165957811093,-11.7333333333333,46.5666666666667,-4.43333333333333,-21.2333333333333,-37.9666666666667,NaN
1999-03-01,1.05943194715033,-0.0507210624896378,1.44990112441545,-0.12487570017488,1.44990112441545,0.775531123721343,2.47865591576186,-0.48609419772018,1.89056836513955,-0.282493512294152,5.24229037166719,-1.08290064178348,-0.328407520118988,-0.24532585221443,3.16037538113468,-0.827688722802212,0.4,0.238867201104118,0.638979809877099,-2.4616627635356,-1.35091551240765,0.100755676029977,-8.88963916854011,0.251031152087881,0.251031152087881,0.941922191649156,2.39479293748462,0.298842209704028,0.856395220879673,-64.2468338975821,0.160104830066837,-0.85604793066951,1.7775123774061,0.190077989180812,2.25667664327601,-3.08566724428092,-1.89122904230298,-0.34,-0.19,-0.116666666666667,2.70693219682179,-1.69336125294396,-16.2,49.9,-3.3,-19.7333333333333,-32,NaN
1999-06-01,-0.10439504027763,0.349473507663147,-0.463751024365964,0.395170971614612,-0.463751024365964,1.1006218977901,0.703509085567427,-0.243385574395756,1.71776055112747,-0.577723420734087,4.3963123421116,-0.403041308574497,5.94773064083412,0.0933077131463667,3.83162653367847,1.22962469807501,-0.6,0.576761564917503,0.268186550282759,-1.70885908215355,-1.25107295340651,-0.703167136368079,-5.41581808024426,0.855925339567013,0.855925339567013,2.69765876982023,-1.91718008926992,0.817240804048835,-2.42335510352722,2.93073952063608,-0.0902093791623684,-0.816575937387945,0.211885625860997,1.32989462977651,3.67173198951257,-3.74859320473857,-3.78929695645056,-0.18,0.146666666666667,0.273333333333333,34.8481229568423,4.51390383741646,-16.8,46.1666666666667,-7.03333333333333,-20.2666666666667,-29.8333333333333,NaN
